"3330930","M","2400","0100","M"
"3330928","M","2400","0100","M"
"3330927","M","2400","0100","M"
"3330924","M","2400","0100","M"
"3330947","M","2400","0100","M"
"3330983","M","2400","0100","M"
"3331000","M","2400","0100","M"
"3330997","M","2400","0100","M"
"3330996","M","2400","0100","M"
"3330994","M","2400","0100","M"
"3330993","M","2400","0100","M"
"3330990","M","2400","0100","M"
"3330988","M","2400","0100","M"
"3330987","M","2400","0100","M"
"3330986","M","2400","0100","M"
"3330962","M","2400","0100","M"
"3330984","M","2400","0100","M"
"3330923","M","2400","0100","M"
"3330982","M","2400","0100","M"
"3330981","M","2400","0100","M"
"3330980","M","2400","0100","M"
"3330979","M","2400","0100","M"
"3330978","M","2400","0100","M"
"3330976","M","2400","0100","M"
"3330973","M","2400","0100","M"
"3330970","M","2400","0100","M"
"3330969","M","2400","0100","M"
"3330968","M","2400","0100","M"
"3330985","M","2400","0100","M"
"3107874","M","2400","0100","M"
"3108865","M","2400","0100","M"
"3108717","M","2400","0100","M"
"3108626","M","2400","0100","M"
"3105623","M","2400","0100","M"
"3107971","M","2400","0100","M"
"3109662","M","2400","0100","M"
"3106796","M","2400","0100","M"
"3106751","M","2400","0100","M"
"3106512","M","2400","0100","M"
"3330661","M","2400","0100","M"
"3330647","M","2400","0100","M"
"3103949","M","2400","0100","M"
"3330659","M","2400","0100","M"
"3330658","M","2400","0100","M"
"3330657","M","2400","0100","M"
"3330655","M","2400","0100","M"
"3330654","M","2400","0100","M"
"3330653","M","2400","0100","M"
"3330652","M","2400","0100","M"
"3330651","M","2400","0100","M"
"3330650","M","2400","0100","M"
"3330648","M","2400","0100","M"
"3109566","M","2400","0100","M"
"3330646","M","2400","0100","M"
"3330642","M","2400","0100","M"
"3330641","M","2400","0100","M"
"3330636","M","2400","0100","M"
"3330619","M","2400","0100","M"
"3330615","M","2400","0100","M"
"3330609","M","2400","0100","M"
"3330341","M","2400","0100","M"
"3330227","M","2400","0100","M"
"3330649","M","2400","0100","M"
"3100223","M","2400","0100","M"
"3101890","M","2400","0100","M"
"3101480","M","2400","0100","M"
"3101319","M","2400","0100","M"
"3101155","M","2400","0100","M"
"3100943","M","2400","0100","M"
"3100478","M","2400","0100","M"
"3102287","M","2400","0100","M"
"3100001","M","2400","0100","M"
"3100000","M","2400","0100","M"
"2883656","M","2400","0100","M"
"3332024","M","2400","0100","M"
"3331065","M","2400","0100","M"
"2638394","M","2400","0100","M"
"3103771","M","2400","0100","M"
"3105358","M","2400","0100","M"
"3105037","M","2400","0100","M"
"3104330","M","2400","0100","M"
"3102050","M","2400","0100","M"
"3103793","M","2400","0100","M"
"3103321","M","2400","0100","M"
"3103301","M","2400","0100","M"
"3103147","M","2400","0100","M"
"3103019","M","2400","0100","M"
"3102720","M","2400","0100","M"
"3330664","M","2400","0100","M"
"3330764","M","2400","0100","M"
"3330779","M","2400","0100","M"
"3330778","M","2400","0100","M"
"3330777","M","2400","0100","M"
"3330776","M","2400","0100","M"
"3330775","M","2400","0100","M"
"3330774","M","2400","0100","M"
"3330772","M","2400","0100","M"
"3330770","M","2400","0100","M"
"3330768","M","2400","0100","M"
"3330748","M","2400","0100","M"
"3330766","M","2400","0100","M"
"3330782","M","2400","0100","M"
"3330761","M","2400","0100","M"
"3330760","M","2400","0100","M"
"3330759","M","2400","0100","M"
"3330758","M","2400","0100","M"
"3330756","M","2400","0100","M"
"3330755","M","2400","0100","M"
"3330754","M","2400","0100","M"
"3330752","M","2400","0100","M"
"3330750","M","2400","0100","M"
"3330660","M","2400","0100","M"
"3330767","M","2400","0100","M"
"3330794","M","2400","0100","M"
"3330813","M","2400","0100","M"
"3330808","M","2400","0100","M"
"3330807","M","2400","0100","M"
"3330806","M","2400","0100","M"
"3330804","M","2400","0100","M"
"3330802","M","2400","0100","M"
"3330801","M","2400","0100","M"
"3330800","M","2400","0100","M"
"3330799","M","2400","0100","M"
"3330798","M","2400","0100","M"
"3330780","M","2400","0100","M"
"3330795","M","2400","0100","M"
"3330781","M","2400","0100","M"
"3330793","M","2400","0100","M"
"3330792","M","2400","0100","M"
"3330791","M","2400","0100","M"
"3330790","M","2400","0100","M"
"3330789","M","2400","0100","M"
"3330787","M","2400","0100","M"
"3330786","M","2400","0100","M"
"3330784","M","2400","0100","M"
"3330783","M","2400","0100","M"
"3330747","M","2400","0100","M"
"3330796","M","2400","0100","M"
"3330692","M","2400","0100","M"
"3330707","M","2400","0100","M"
"3330706","M","2400","0100","M"
"3330704","M","2400","0100","M"
"3330703","M","2400","0100","M"
"3330702","M","2400","0100","M"
"3330701","M","2400","0100","M"
"3330700","M","2400","0100","M"
"3330699","M","2400","0100","M"
"3330697","M","2400","0100","M"
"3330749","M","2400","0100","M"
"3330693","M","2400","0100","M"
"3330714","M","2400","0100","M"
"3330691","M","2400","0100","M"
"3330690","M","2400","0100","M"
"3330677","M","2400","0100","M"
"3330675","M","2400","0100","M"
"3330671","M","2400","0100","M"
"3330670","M","2400","0100","M"
"3330669","M","2400","0100","M"
"3330667","M","2400","0100","M"
"3330666","M","2400","0100","M"
"3330665","M","2400","0100","M"
"3330695","M","2400","0100","M"
"3330729","M","2400","0100","M"
"3330745","M","2400","0100","M"
"3330743","M","2400","0100","M"
"3330742","M","2400","0100","M"
"3330741","M","2400","0100","M"
"3330740","M","2400","0100","M"
"3330738","M","2400","0100","M"
"3330736","M","2400","0100","M"
"3330735","M","2400","0100","M"
"3330733","M","2400","0100","M"
"3330732","M","2400","0100","M"
"3330708","M","2400","0100","M"
"3330730","M","2400","0100","M"
"3330713","M","2400","0100","M"
"3330726","M","2400","0100","M"
"3330725","M","2400","0100","M"
"3330723","M","2400","0100","M"
"3330722","M","2400","0100","M"
"3330721","M","2400","0100","M"
"3330719","M","2400","0100","M"
"3330718","M","2400","0100","M"
"3330717","M","2400","0100","M"
"3330716","M","2400","0100","M"
"3330814","M","2400","0100","M"
"3330731","M","2400","0100","M"
"3335198","M","2400","0100","M"
"3334458","M","2400","0100","M"
"3334487","M","2400","0100","M"
"3334495","M","2400","0100","M"
"3334500","M","2400","0100","M"
"3334562","M","2400","0100","M"
"3334571","M","2400","0100","M"
"3334678","M","2400","0100","M"
"3334753","M","2400","0100","M"
"3334764","M","2400","0100","M"
"3334783","M","2400","0100","M"
"3334880","M","2400","0100","M"
"3335037","M","2400","0100","M"
"3335713","M","2400","0100","M"
"3336058","M","2400","0100","M"
"3336055","M","2400","0100","M"
"3335988","M","2400","0100","M"
"3335962","M","2400","0100","M"
"3335748","M","2400","0100","M"
"3335131","M","2400","0100","M"
"3335724","M","2400","0100","M"
"3335182","M","2400","0100","M"
"3335615","M","2400","0100","M"
"3335564","M","2400","0100","M"
"3335525","M","2400","0100","M"
"3335470","M","2400","0100","M"
"3335411","M","2400","0100","M"
"3334273","M","2400","0100","M"
"3335725","M","2400","0100","M"
"3332992","M","2400","0100","M"
"3334403","M","2400","0100","M"
"3333263","M","2400","0100","M"
"3333222","M","2400","0100","M"
"3333175","M","2400","0100","M"
"3333090","M","2400","0100","M"
"3333494","M","2400","0100","M"
"3333049","M","2400","0100","M"
"3333505","M","2400","0100","M"
"3332973","M","2400","0100","M"
"3332949","M","2400","0100","M"
"3332927","M","2400","0100","M"
"3332872","M","2400","0100","M"
"3332864","M","2400","0100","M"
"3332648","M","2400","0100","M"
"3333065","M","2400","0100","M"
"3333873","M","2400","0100","M"
"3336213","M","2400","0100","M"
"3334185","M","2400","0100","M"
"3334033","M","2400","0100","M"
"3333950","M","2400","0100","M"
"3333932","M","2400","0100","M"
"3333362","M","2400","0100","M"
"3333919","M","2400","0100","M"
"3334286","M","2400","0100","M"
"3333872","M","2400","0100","M"
"3333773","M","2400","0100","M"
"3333641","M","2400","0100","M"
"3333580","M","2400","0100","M"
"3333534","M","2400","0100","M"
"3333507","M","2400","0100","M"
"3333921","M","2400","0100","M"
"3339335","M","2400","0100","M"
"3338589","M","2400","0100","M"
"3339647","M","2400","0100","M"
"3339645","M","2400","0100","M"
"3339644","M","2400","0100","M"
"3339568","M","2400","0100","M"
"3339936","M","2400","0100","M"
"3339347","M","2400","0100","M"
"3339966","M","2400","0100","M"
"3339302","M","2400","0100","M"
"3339140","M","2400","0100","M"
"3339127","M","2400","0100","M"
"3338936","M","2400","0100","M"
"3338719","M","2400","0100","M"
"3336063","M","2400","0100","M"
"3339522","M","2400","0100","M"
"3331821","M","2400","0100","M"
"3351677","M","2400","0100","M"
"3350919","M","2400","0100","M"
"3350727","M","2400","0100","M"
"3339697","M","2400","0100","M"
"3338565","M","2400","0100","M"
"3350041","M","2400","0100","M"
"3336669","M","2400","0100","M"
"3338629","M","2400","0100","M"
"3336886","M","2400","0100","M"
"3336882","M","2400","0100","M"
"3336866","M","2400","0100","M"
"3336778","M","2400","0100","M"
"3336944","M","2400","0100","M"
"3336681","M","2400","0100","M"
"3337076","M","2400","0100","M"
"3336524","M","2400","0100","M"
"3336472","M","2400","0100","M"
"3336414","M","2400","0100","M"
"3336268","M","2400","0100","M"
"3336266","M","2400","0100","M"
"3332422","M","2400","0100","M"
"3336730","M","2400","0100","M"
"3337534","M","2400","0100","M"
"3338403","M","2400","0100","M"
"3338375","M","2400","0100","M"
"3338133","M","2400","0100","M"
"3338071","M","2400","0100","M"
"3337749","M","2400","0100","M"
"3336919","M","2400","0100","M"
"3337610","M","2400","0100","M"
"3336204","M","2400","0100","M"
"3337508","M","2400","0100","M"
"3337499","M","2400","0100","M"
"3337419","M","2400","0100","M"
"3337158","M","2400","0100","M"
"3337085","M","2400","0100","M"
"3337626","M","2400","0100","M"
"3331879","M","2400","0100","M"
"3331869","M","2400","0100","M"
"3331885","M","2400","0100","M"
"3331884","M","2400","0100","M"
"3331883","M","2400","0100","M"
"3331882","M","2400","0100","M"
"3331887","M","2400","0100","M"
"3331880","M","2400","0100","M"
"3331888","M","2400","0100","M"
"3331876","M","2400","0100","M"
"3331875","M","2400","0100","M"
"3331874","M","2400","0100","M"
"3331873","M","2400","0100","M"
"3331872","M","2400","0100","M"
"3331903","M","2400","0100","M"
"3331881","M","2400","0100","M"
"3331895","M","2400","0100","M"
"3332534","M","2400","0100","M"
"3331901","M","2400","0100","M"
"3331900","M","2400","0100","M"
"3331899","M","2400","0100","M"
"3331898","M","2400","0100","M"
"3331886","M","2400","0100","M"
"3331896","M","2400","0100","M"
"3331868","M","2400","0100","M"
"3331894","M","2400","0100","M"
"3331893","M","2400","0100","M"
"3331892","M","2400","0100","M"
"3331891","M","2400","0100","M"
"3331890","M","2400","0100","M"
"3331889","M","2400","0100","M"
"3331897","M","2400","0100","M"
"3331833","M","2400","0100","M"
"3331871","M","2400","0100","M"
"3331840","M","2400","0100","M"
"3331839","M","2400","0100","M"
"3331838","M","2400","0100","M"
"3331836","M","2400","0100","M"
"3331845","M","2400","0100","M"
"3331834","M","2400","0100","M"
"3331846","M","2400","0100","M"
"3331832","M","2400","0100","M"
"3331829","M","2400","0100","M"
"3331828","M","2400","0100","M"
"3331826","M","2400","0100","M"
"3331825","M","2400","0100","M"
"3331822","M","2400","0100","M"
"3331835","M","2400","0100","M"
"3331858","M","2400","0100","M"
"3331867","M","2400","0100","M"
"3331866","M","2400","0100","M"
"3331865","M","2400","0100","M"
"3331864","M","2400","0100","M"
"3331863","M","2400","0100","M"
"3331843","M","2400","0100","M"
"3331859","M","2400","0100","M"
"3331904","M","2400","0100","M"
"3331855","M","2400","0100","M"
"3331854","M","2400","0100","M"
"3331852","M","2400","0100","M"
"3331849","M","2400","0100","M"
"3331848","M","2400","0100","M"
"3331847","M","2400","0100","M"
"3331861","M","2400","0100","M"
"3332029","M","2400","0100","M"
"3331995","M","2400","0100","M"
"3332064","M","2400","0100","M"
"3332063","M","2400","0100","M"
"3332049","M","2400","0100","M"
"3332048","M","2400","0100","M"
"3332087","M","2400","0100","M"
"3332030","M","2400","0100","M"
"3332089","M","2400","0100","M"
"3332027","M","2400","0100","M"
"3332026","M","2400","0100","M"
"3332025","M","2400","0100","M"
"3332023","M","2400","0100","M"
"3332018","M","2400","0100","M"
"3331902","M","2400","0100","M"
"3332033","M","2400","0100","M"
"3332108","M","2400","0100","M"
"3332392","M","2400","0100","M"
"3332335","M","2400","0100","M"
"3332316","M","2400","0100","M"
"3332259","M","2400","0100","M"
"3332086","M","2400","0100","M"
"3332117","M","2400","0100","M"
"3331994","M","2400","0100","M"
"3332101","M","2400","0100","M"
"3332095","M","2400","0100","M"
"3332021","M","2400","0100","M"
"3332093","M","2400","0100","M"
"3331067","M","2400","0100","M"
"3332090","M","2400","0100","M"
"3332157","M","2400","0100","M"
"3331915","M","2400","0100","M"
"3331996","M","2400","0100","M"
"3331925","M","2400","0100","M"
"3331923","M","2400","0100","M"
"3331922","M","2400","0100","M"
"3331921","M","2400","0100","M"
"3331929","M","2400","0100","M"
"3331916","M","2400","0100","M"
"3331930","M","2400","0100","M"
"3331914","M","2400","0100","M"
"3331913","M","2400","0100","M"
"3331912","M","2400","0100","M"
"3331911","M","2400","0100","M"
"3331909","M","2400","0100","M"
"3331905","M","2400","0100","M"
"3331919","M","2400","0100","M"
"3331938","M","2400","0100","M"
"3331983","M","2400","0100","M"
"3331978","M","2400","0100","M"
"3331958","M","2400","0100","M"
"3331943","M","2400","0100","M"
"3331941","M","2400","0100","M"
"3331926","M","2400","0100","M"
"3331939","M","2400","0100","M"
"3332473","M","2400","0100","M"
"3331937","M","2400","0100","M"
"3331936","M","2400","0100","M"
"3331935","M","2400","0100","M"
"3331934","M","2400","0100","M"
"3331933","M","2400","0100","M"
"3331932","M","2400","0100","M"
"3331940","M","2400","0100","M"
"4127013","M","2400","0100","M"
"4126344","M","2400","0100","M"
"4126347","M","2400","0100","M"
"4126353","M","2400","0100","M"
"4126437","M","2400","0100","M"
"4126487","M","2400","0100","M"
"4126505","M","2400","0100","M"
"4126601","M","2400","0100","M"
"4126606","M","2400","0100","M"
"4126714","M","2400","0100","M"
"4126751","M","2400","0100","M"
"4126752","M","2400","0100","M"
"4127205","M","2400","0100","M"
"4127438","M","2400","0100","M"
"4127424","M","2400","0100","M"
"4127392","M","2400","0100","M"
"4127294","M","2400","0100","M"
"4127284","M","2400","0100","M"
"4126947","M","2400","0100","M"
"4126956","M","2400","0100","M"
"4127135","M","2400","0100","M"
"4127113","M","2400","0100","M"
"4127106","M","2400","0100","M"
"4127095","M","2400","0100","M"
"4127055","M","2400","0100","M"
"4126307","M","2400","0100","M"
"4127261","M","2400","0100","M"
"4124764","M","2400","0100","M"
"4126333","M","2400","0100","M"
"4125171","M","2400","0100","M"
"4124972","M","2400","0100","M"
"4124948","M","2400","0100","M"
"4125336","M","2400","0100","M"
"4124846","M","2400","0100","M"
"4125445","M","2400","0100","M"
"4124704","M","2400","0100","M"
"4124565","M","2400","0100","M"
"4124534","M","2400","0100","M"
"4124495","M","2400","0100","M"
"4124428","M","2400","0100","M"
"4124311","M","2400","0100","M"
"4124888","M","2400","0100","M"
"4125848","M","2400","0100","M"
"4127492","M","2400","0100","M"
"4126186","M","2400","0100","M"
"4126135","M","2400","0100","M"
"4126105","M","2400","0100","M"
"4125943","M","2400","0100","M"
"4125255","M","2400","0100","M"
"4125931","M","2400","0100","M"
"4126319","M","2400","0100","M"
"4125831","M","2400","0100","M"
"4125822","M","2400","0100","M"
"4125811","M","2400","0100","M"
"4125697","M","2400","0100","M"
"4125672","M","2400","0100","M"
"4125604","M","2400","0100","M"
"4125939","M","2400","0100","M"
"4129532","M","2400","0100","M"
"4129131","M","2400","0100","M"
"4129915","M","2400","0100","M"
"4129829","M","2400","0100","M"
"4129828","M","2400","0100","M"
"4129629","M","2400","0100","M"
"4129600","M","2400","0100","M"
"5140005","M","2400","0100","M"
"4129516","M","2400","0100","M"
"4129515","M","2400","0100","M"
"4129508","M","2400","0100","M"
"4129382","M","2400","0100","M"
"4127454","M","2400","0100","M"
"4129603","M","2400","0100","M"
"5446979","M","2400","0100","M"
"5148882","M","2400","0100","M"
"4129947","M","2400","0100","M"
"4129073","M","2400","0100","M"
"5144192","M","2400","0100","M"
"4127858","M","2400","0100","M"
"4129191","M","2400","0100","M"
"4128197","M","2400","0100","M"
"4128094","M","2400","0100","M"
"4128046","M","2400","0100","M"
"4128018","M","2400","0100","M"
"4128247","M","2400","0100","M"
"4127859","M","2400","0100","M"
"4128273","M","2400","0100","M"
"4127703","M","2400","0100","M"
"4127627","M","2400","0100","M"
"4127517","M","2400","0100","M"
"4124182","M","2400","0100","M"
"4127908","M","2400","0100","M"
"4128668","M","2400","0100","M"
"4128908","M","2400","0100","M"
"4128887","M","2400","0100","M"
"4128831","M","2400","0100","M"
"4128830","M","2400","0100","M"
"4128228","M","2400","0100","M"
"4128671","M","2400","0100","M"
"4127491","M","2400","0100","M"
"4128616","M","2400","0100","M"
"4128476","M","2400","0100","M"
"4128446","M","2400","0100","M"
"4128368","M","2400","0100","M"
